Apple Id Number,Apple Music Subscription,Artist Name,Build Version,Content Name,Content Provider,Content Specific Type,Device Identifier,End Position In Milliseconds,End Reason Type,Event End Timestamp,Event Reason Hint Type,Event Received Timestamp,Event Start Timestamp,Event Type,Feature Name,Genre,Item Type,Media Duration In Milliseconds,Media Type,Metrics Bucket Id,Metrics Client Id,Milliseconds Since Play,Offline,Original Title,Play Duration Milliseconds,Provided Audio Bit Depth,Provided Audio Channel,Provided Audio Sample Rate,Provided Bit Rate,Provided Codec,Provided Playback Format,Source Type,Start Position In Milliseconds,Store Country Name,Targeted Audio Bit Depth,Targeted Audio Channel,Targeted Audio Sample Rate,Targeted Bit Rate,Targeted Codec,Targeted Playback Format,User’s Audio Quality,User’s Playback Format,UTC Offset In Seconds
1760558098,True,Britney Spears,,Boys,Sony Music,Song,F9CBE4DB.C26DCA5D.E693C3C6.1825DFE5.62892B03.EA3026B7.F7AA126F,0,PLAYBACK_MANUALLY_PAUSED,2016-05-29T01:24:23.210Z,NOT_SPECIFIED,2016-05-29T01:24:23.210Z,2016-05-29T01:24:23.210Z,PLAY_END,for-you,Pop,ITUNES_STORE_CONTENT,,,7873,3z3io0TZzE1sz4vxz9a6z1Q1Ut0Efw,0,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,SPICA,,I'll Be There,Kakao Entertainment Corp.,Song,A82066326AAE,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2015-08-06T08:30:05.444Z,,2015-08-06T08:31:38.444Z,2015-08-06T08:30:05.444Z,,playlists,K-Pop,ITUNES_STORE_CONTENT,186000.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,93000,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Coldplay,,Clocks (Live In Sydney),The Warner Music Group,Song,b7cf95e04c6b63a2a730c882937cff3201fa.9054744662a1c6.00000000000000.733cc944448dd0.00000000000000.00000000000000,2438,TRACK_SKIPPED_FORWARDS,2016-08-04T03:36:14.321Z,NOT_SPECIFIED,2016-08-04T03:44:53.913Z,2016-08-04T03:36:11.883Z,PLAY_END,for-you,Alternative,ITUNES_STORE_CONTENT,332486.0,AUDIO,5032,3z2ZBjirz8c5z52RzCInzAD7wB1Wj,519592,False,,2438,,,,,,,ORIGINATING_DEVICE,0,Vietnam,,,,,,,,,32400.0
1760558098,True,Mariah Carey,,We Belong Together,Universal Music International,Song,B8E8564A3846,109010,PLAYBACK_MANUALLY_PAUSED,2016-02-22T13:57:20.714Z,,2016-02-22T13:57:20.714Z,2016-02-22T13:55:31.704Z,,for-you,Pop,ITUNES_STORE_CONTENT,201400.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,0,False,,109010,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Avril Lavigne,,Contagious,Sony Music,Song,B8E8564A3846,0,TRACK_SKIPPED_FORWARDS,2016-04-13T07:40:33.942Z,,2016-04-13T07:44:52.110Z,2016-04-13T07:40:33.942Z,,for-you,Pop,ITUNES_STORE_CONTENT,129000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,258168,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,,,,,,A82066326AAE,11870,NOT_APPLICABLE,2015-08-05T02:02:05.093Z,,2015-08-05T02:02:05.093Z,2015-08-05T02:01:53.223Z,,my-music,,AGGREGATE_NON_CATALOG_PLAY_TIME,11870.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,0,False,,11870,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Arthur Rubinstein,,"Mazurkas, Op. 68: No. 2 in A Minor",Sony Music,Song,A82066326AAE,166872,NATURAL_END_OF_TRACK,2015-07-11T00:45:00.712Z,,2015-07-11T00:45:00.712Z,2015-07-11T00:42:13.840Z,,for-you,Classical,ITUNES_STORE_CONTENT,167605.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,0,False,,166872,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Girl's Day,,Expect,Kakao Entertainment Corp.,Song,A82066326AAE,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2015-07-10T07:50:27.725Z,,2015-07-10T07:50:27.725Z,2015-07-10T07:50:27.725Z,,new,K-Pop,ITUNES_STORE_CONTENT,195000.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,0,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Queen,,Bohemian Rhapsody,Universal Music International,Song,9801A7974F13,354838,NATURAL_END_OF_TRACK,2016-07-15T12:50:35.392Z,NOT_SPECIFIED,2016-07-15T12:50:35.392Z,2016-07-15T12:47:00.986Z,PLAY_END,new,Rock,ITUNES_STORE_CONTENT,355144.0,,786,3z2BmTiDzGbOz5FMzAMgz1EwEHJ1EP,0,False,,214406,,,,,,,,140432,Vietnam,,,,,,,,,32400.0
1760558098,True,The Byrds,,Mr. Spaceman,Sony Music,Song,B8E8564A3846,2400,TRACK_SKIPPED_FORWARDS,2016-04-28T08:24:08.613Z,,2016-04-28T08:31:22.242Z,2016-04-28T08:24:06.213Z,,new,Rock,ITUNES_STORE_CONTENT,129506.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,433629,False,,2400,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Elvis Presley,,A Little Less Conversation,Sony Music,Song,9801A7974F13,30358,PLAYBACK_MANUALLY_PAUSED,2016-08-05T02:47:27.223Z,NOT_SPECIFIED,2016-08-05T02:47:27.223Z,2016-08-05T02:47:26.405Z,PLAY_END,for-you,Rock,ITUNES_STORE_CONTENT,121000.0,,786,3z2BmTiDzGbOz5FMzAMgz1EwEHJ1EP,0,False,,818,,,,,,,,29540,Vietnam,,,,,,,,,32400.0
1760558098,True,Ariana Grande,,Just a Little Bit of Your Heart,Universal Music International,Song,B8E8564A3846,8409,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-19T10:29:17.603Z,,2016-02-19T10:41:11.642Z,2016-02-19T10:29:09.194Z,,for-you,Pop,ITUNES_STORE_CONTENT,232000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,714039,False,,8409,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,,,,,,A82066326AAE,2136366,NOT_APPLICABLE,2015-07-26T13:16:05.117Z,,2015-07-26T13:16:05.117Z,2015-07-26T12:40:28.751Z,,my-music,,AGGREGATE_NON_CATALOG_PLAY_TIME,235348.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,0,False,,2136366,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,The Beatles,,Good Day Sunshine,Project Bastille,Song,2dfb785609392a2ad48923d31e2d59eb1aa0b7b0,129000,NATURAL_END_OF_TRACK,2016-05-02T10:55:25.205Z,,2016-05-02T10:55:25.346Z,2016-05-02T10:53:16.205Z,,,Rock,ITUNES_STORE_CONTENT,129000.0,,9740,3z2GqyuNz6TUz54AzCVFzYQm5Kasp,141,,,129000,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,David Bowie,,Fashion,The Warner Music Group,Song,eaa6a811094ee66b82f0968fc62c206790ed7575,6000,PLAYBACK_MANUALLY_PAUSED,2016-06-22T07:31:06.834Z,NOT_SPECIFIED,2016-06-22T07:31:06.857Z,2016-06-22T07:31:00.834Z,PLAY_END,for_you:none / undefined,Rock,ITUNES_STORE_CONTENT,207000.0,AUDIO,5713,3z2hbdxOzGyXz5J4zCoIzBtWyNsnk,23,False,,6000,,,,,,,ORIGINATING_DEVICE,0,Vietnam,,,,,,,,,32400.0
1760558098,True,Girl's Day,,Ring My Bell (Instrumental),Kakao Entertainment Corp.,Song,A82066326AAE,198525,NATURAL_END_OF_TRACK,2015-07-24T07:02:38.430Z,,2015-07-24T07:10:04.622Z,2015-07-24T06:59:19.905Z,,new,K-Pop,ITUNES_STORE_CONTENT,199010.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,446192,False,,198525,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Calvin Harris,,Faith,Sony Music,Song,B8E8564A3846,26118,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-03-28T06:59:12.215Z,,2016-03-28T07:23:24.215Z,2016-03-28T06:58:59.782Z,,new,Dance,ITUNES_STORE_CONTENT,219000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,1452000,False,,12433,,,,,,,,13685,Vietnam,,,,,,,,,25200.0
1760558098,True,Seal,,Kiss from a Rose,The Warner Music Group,Song,B8E8564A3846,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-14T03:52:39.871Z,,2016-02-14T04:07:32.390Z,2016-02-14T03:52:39.871Z,,for-you,R&B/Soul,ITUNES_STORE_CONTENT,288426.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,892519,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Seal,,Kiss from a Rose,The Warner Music Group,Song,B8E8564A3846,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-14T03:52:30.883Z,,2016-02-14T04:07:32.390Z,2016-02-14T03:52:30.883Z,,for-you,R&B/Soul,ITUNES_STORE_CONTENT,288426.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,901507,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Seal,,Kiss from a Rose,The Warner Music Group,Song,B8E8564A3846,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-14T03:52:35.310Z,,2016-02-14T04:07:32.390Z,2016-02-14T03:52:35.310Z,,for-you,R&B/Soul,ITUNES_STORE_CONTENT,288426.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,897080,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Seal,,Kiss from a Rose,The Warner Music Group,Song,B8E8564A3846,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-14T03:52:35.175Z,,2016-02-14T04:07:32.390Z,2016-02-14T03:52:35.175Z,,for-you,R&B/Soul,ITUNES_STORE_CONTENT,288426.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,897215,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Seal,,Kiss from a Rose,The Warner Music Group,Song,B8E8564A3846,6482,TRACK_SKIPPED_FORWARDS,2016-02-14T03:51:57.337Z,,2016-02-14T03:51:57.337Z,2016-02-14T03:51:50.855Z,,for-you,R&B/Soul,ITUNES_STORE_CONTENT,288426.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,0,False,,6482,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Elvis Presley,,Don't Be Cruel,Sony Music,Song,9801A7974F13,125206,NATURAL_END_OF_TRACK,2016-08-04T11:50:08.476Z,NOT_SPECIFIED,2016-08-04T11:53:25.313Z,2016-08-04T11:48:03.270Z,PLAY_END,for-you,Rock,ITUNES_STORE_CONTENT,125637.0,,786,3z2BmTiDzGbOz5FMzAMgz1EwEHJ1EP,196837,False,,125206,,,,,,,,0,Vietnam,,,,,,,,,32400.0
1760558098,True,Faust,,Giggy Smile,UMG Global,Song,eaa6a811094ee66b82f0968fc62c206790ed7575,23000,PLAYBACK_MANUALLY_PAUSED,2016-07-16T10:55:09.745Z,NOT_SPECIFIED,2016-07-16T10:55:09.862Z,2016-07-16T10:55:08.745Z,PLAY_END,for_you:none / for-you,Rock,ITUNES_STORE_CONTENT,466000.0,AUDIO,5713,3z2hbdxOzGyXz5J4zCoIzBtWyNsnk,117,False,,1000,,,,,,,ORIGINATING_DEVICE,22000,Vietnam,,,,,,,,,32400.0
1760558098,True,The Beatles,"iTunes/12.7.5.9 macOS/10.13.5 build/17F77 model/MacBookPro11,5",Within You Without You,Project Bastille,Song,9801A7974F13,50896,SCRUB_END,2018-06-25T07:47:27.876Z,NOT_SPECIFIED,2018-06-25T07:51:59.876Z,2018-06-25T07:46:40.448Z,PLAY_END,browse,Rock,ITUNES_STORE_CONTENT,307586.0,AUDIO,5936,3z4UJD4AzGNuz5QTzD5CzXMw4bwW2,272000,False,,47428,,,,,,,ORIGINATING_DEVICE,3468,Vietnam,,,,,,,,,25200.0
1760558098,True,Gwen Stefani,,4 In the Morning,Universal Music International,Song,A82066326AAE,6650,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2015-08-18T04:26:19.805Z,,2015-08-18T04:41:26.805Z,2015-08-18T04:26:13.155Z,,my-music,Pop,ITUNES_STORE_CONTENT,292179.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,907000,False,,6650,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Blue,,Curtain Falls,UMG Global,Song,A82066326AAE,48136,TRACK_SKIPPED_FORWARDS,2015-08-15T05:21:54.479Z,,2015-08-15T05:36:16.479Z,2015-08-15T05:21:06.343Z,,my-music,Pop,ITUNES_STORE_CONTENT,243147.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,862000,False,,48136,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Michael Jackson,,Off the Wall,Sony Music,Song,2dfb785609392a2ad48923d31e2d59eb1aa0b7b0,168000,PLAYBACK_MANUALLY_PAUSED,2016-02-29T16:29:50.690Z,,2016-02-29T16:29:50.744Z,2016-02-29T16:27:02.690Z,,,Pop,ITUNES_STORE_CONTENT,245000.0,,9740,3z2GqyuNz6TUz54AzCVFzYQm5Kasp,54,,,168000,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,"Yubin, Yezi, KittiB, KASPER, Hyolyn, HEIZE, Gilme, Ash-B, 트루디, 안수민, 수아",,"Unpretty Rapstar (Don't Stop) [From ""UNPRETTY RAPSTAR2,"" Pt. 1]",Genie Music Corporation,Song,9801A7974F13,1775,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-07-08T08:05:48.618Z,NOT_SPECIFIED,2016-07-08T08:14:33.514Z,2016-07-08T08:05:46.843Z,PLAY_END,for-you,K-Pop,ITUNES_STORE_CONTENT,200000.0,,786,3z2BmTiDzGbOz5FMzAMgz1EwEHJ1EP,524896,False,,1775,,,,,,,,0,Vietnam,,,,,,,,,32400.0
1760558098,True,Madonna,,Crazy for You,The Warner Music Group,Song,B8E8564A3846,224268,NATURAL_END_OF_TRACK,2016-03-14T07:37:20.312Z,,2016-03-14T07:37:20.312Z,2016-03-14T07:33:36.044Z,,for-you,Pop,ITUNES_STORE_CONTENT,224456.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,0,False,,224268,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Gym Class Heroes,,Stereo Hearts (feat. Adam Levine),The Warner Music Group,Song,A82066326AAE,210654,NATURAL_END_OF_TRACK,2015-08-12T07:07:32.136Z,,2015-08-12T07:22:41.136Z,2015-08-12T07:04:01.482Z,,my-music,Pop,ITUNES_STORE_CONTENT,210960.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,909000,False,,210654,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Paramore,,All I Wanted,The Warner Music Group,Song,e134311098ddcaa48a2d9720d1a0206fdf5412a9,3000,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2015-07-19T18:18:54.343Z,,2015-07-19T18:18:54.360Z,2015-07-19T18:18:51.343Z,,my-music,Alternative,ITUNES_STORE_CONTENT,229000.0,,2164,3z4a25sfzGToz4iLzCRcz1KQDYrB7w,17,,,3000,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,HELLOVENUS,,위글위글,soribada.com,Song,2dfb785609392a2ad48923d31e2d59eb1aa0b7b0,79000,TRACK_SKIPPED_FORWARDS,2016-04-15T12:30:26.623Z,,2016-04-15T12:34:00.427Z,2016-04-15T12:29:07.623Z,,for_you:none / for-you,K-Pop,ITUNES_STORE_CONTENT,203000.0,,9740,3z2GqyuNz6TUz54AzCVFzYQm5Kasp,213804,,,79000,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Cho A,,불꽃 Flame,Kakao Entertainment Corp.,Song,2dfb785609392a2ad48923d31e2d59eb1aa0b7b0,0,TRACK_SKIPPED_FORWARDS,2016-05-09T14:23:34.117Z,NOT_SPECIFIED,2016-05-09T14:23:42.343Z,2016-05-09T14:23:34.117Z,PLAY_END,for_you:none / for-you,K-Pop,ITUNES_STORE_CONTENT,,,9740,3z2GqyuNz6TUz54AzCVFzYQm5Kasp,8226,,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Joe Hisaishi,"Music/3.1 iOS/11.4 model/iPhone7,2 hwp/t7000 build/15F79 (6; dt:106)",A Walk in the Skies,Studio Ghibli Inc.,Song,9815cc9b660921866daa2cba55d76f4e0aa106a9,2374,TRACK_SKIPPED_FORWARDS,2018-06-27T01:18:57.236Z,NOT_SPECIFIED,2018-06-27T01:18:57.414Z,2018-06-27T01:18:54.862Z,PLAY_END,for_you / recently_played / album_detail,Original Score,ITUNES_STORE_CONTENT,134861.0,AUDIO,1463,3z4e2PmYzBDsz4YwzD2ez140sinMUj,178,False,,2374,,,,,,,ORIGINATING_DEVICE,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Michael Jackson,,Don't Stop 'Til You Get Enough,Sony Music,Song,A82066326AAE,363684,NATURAL_END_OF_TRACK,2015-07-20T09:32:44.662Z,,2015-07-20T09:32:44.662Z,2015-07-20T09:26:40.978Z,,for-you,Pop,ITUNES_STORE_CONTENT,364441.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,0,False,,363684,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Michael Jackson,,Don't Stop 'Til You Get Enough,Sony Music,Song,F9CBE4DB.C26DCA5D.87B8DFE4.1825DFE5.62892B03.EA3026B7.7C1760DF,40710,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-06-18T11:39:38.728Z,NOT_SPECIFIED,2016-06-18T11:41:07.728Z,2016-06-18T11:38:58.018Z,PLAY_END,for-you,Pop,ITUNES_STORE_CONTENT,364000.0,,7873,3z3io0TZzE1sz4vxz9a6z1Q1Ut0Efw,89000,False,,40710,,,,,,,,0,Vietnam,,,,,,,,,32400.0
1760558098,True,,,,,,A82066326AAE,434333,NOT_APPLICABLE,2015-07-22T17:17:32.058Z,,2015-07-23T00:27:18.058Z,2015-07-22T17:10:17.725Z,,my-music,,AGGREGATE_NON_CATALOG_PLAY_TIME,122333.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,25786000,True,,434333,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,The Beatles,,You've Got to Hide Your Love Away,Project Bastille,Song,2dfb785609392a2ad48923d31e2d59eb1aa0b7b0,129000,NATURAL_END_OF_TRACK,2016-05-02T04:13:15.976Z,,2016-05-02T04:13:16.052Z,2016-05-02T04:12:05.976Z,,,Rock,ITUNES_STORE_CONTENT,129000.0,,9740,3z2GqyuNz6TUz54AzCVFzYQm5Kasp,76,,,70000,,,,,,,,59000,Vietnam,,,,,,,,,25200.0
1760558098,True,Taylor Swift,,Blank Space,Universal Music International,Song,F8D73608.289246C7.23C72C23.1825DFE5.62892B03.EA3026B7.EAE7D8C0,14633,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2015-07-03T03:46:13.865Z,,2015-07-03T04:01:31.865Z,2015-07-03T03:45:59.232Z,,new,Pop,ITUNES_STORE_CONTENT,231000.0,,9402,3z2JJH8VzB1lz4dUzAV0z13vBW37RY,918000,False,,14633,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Michael Jackson,,The Lady In My Life,Sony Music,Song,E93119BA.289246C7.23C72C23.1825DFE5.62892B03.EA3026B7.EAE7D8C0,297374,NATURAL_END_OF_TRACK,2015-07-04T02:21:29.309Z,,2015-07-04T02:21:29.309Z,2015-07-04T02:16:31.935Z,,for-you,Pop,ITUNES_STORE_CONTENT,298264.0,,9402,3z2JJH8VzB1lz4dUzAV0z13vBW37RY,0,False,,297374,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,"The Original Brothers, Jake B. Curley, Helmood Blues",,Born to Be Wild,Kontor New Media GmbH,Song,9801A7974F13,187744,NATURAL_END_OF_TRACK,2016-07-08T00:50:07.364Z,NOT_SPECIFIED,2016-07-08T00:59:27.123Z,2016-07-08T00:46:59.620Z,PLAY_END,new,Hip Hop/Rap,ITUNES_STORE_CONTENT,188674.0,,786,3z2BmTiDzGbOz5FMzAMgz1EwEHJ1EP,559759,False,,187744,,,,,,,,0,Vietnam,,,,,,,,,32400.0
1760558098,True,David Bowie,,"John, I'm Only Dancing (2002 Remaster)",The Warner Music Group,Song,B8E8564A3846,77905,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-05-06T08:34:03.017Z,NOT_SPECIFIED,2016-05-06T08:39:12.081Z,2016-05-06T08:32:45.112Z,PLAY_END,for-you,Rock,ITUNES_STORE_CONTENT,169000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,309064,False,,77905,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,,,,,,A82066326AAE,1187375,NOT_APPLICABLE,2015-08-21T04:06:33.325Z,,2015-08-21T04:21:43.325Z,2015-08-21T03:46:45.950Z,,my-music,,AGGREGATE_NON_CATALOG_PLAY_TIME,269420.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,910000,False,,1187375,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,,,,,,A82066326AAE,251563,NOT_APPLICABLE,2015-08-09T13:33:15.956Z,,2015-08-09T13:33:15.956Z,2015-08-09T13:29:04.393Z,,my-music,,AGGREGATE_NON_CATALOG_PLAY_TIME,251563.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,0,False,,251563,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Backstreet Boys,,Shape of My Heart,Sony Music,Song,e134311098ddcaa48a2d9720d1a0206fdf5412a9,1000,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2015-07-31T01:01:41.504Z,,2015-07-31T01:01:41.526Z,2015-07-31T01:01:40.504Z,,my-music,Pop,ITUNES_STORE_CONTENT,230000.0,,2164,3z4a25sfzGToz4iLzCRcz1KQDYrB7w,22,,,1000,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,The Beatles,,Love Me Do,Project Bastille,Song,B8E8564A3846,70825,TRACK_SKIPPED_FORWARDS,2016-03-17T08:26:26.078Z,,2016-03-17T08:39:49.784Z,2016-03-17T08:25:15.253Z,,for-you,Rock,ITUNES_STORE_CONTENT,144893.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,803706,False,,70825,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,David Bowie,,Starman,The Warner Music Group,Song,B8E8564A3846,258146,NATURAL_END_OF_TRACK,2016-05-04T10:08:52.563Z,,2016-05-04T10:18:44.982Z,2016-05-04T10:04:34.417Z,,new,Rock,ITUNES_STORE_CONTENT,258200.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,592419,False,,258146,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,LL Cool J,,Milky Cereal,Universal Music International,Song,B8E8564A3846,5036,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-07T01:25:59.505Z,,2016-02-07T01:33:00.356Z,2016-02-07T01:25:54.469Z,,new,Hip Hop/Rap,ITUNES_STORE_CONTENT,233000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,420851,False,,5036,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Mariah Carey,,Vision of Love,Sony Music,Song,B8E8564A3846,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-02-14T03:52:37.929Z,,2016-02-14T04:07:32.390Z,2016-02-14T03:52:37.929Z,,for-you,R&B/Soul,ITUNES_STORE_CONTENT,208552.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,894461,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Keira Knightley,,Lost Stars,Universal Music International,Song,A82066326AAE,185996,PLAYBACK_MANUALLY_PAUSED,2015-07-11T15:56:31.600Z,,2015-07-11T16:08:17.375Z,2015-07-11T15:53:25.604Z,,new,Soundtrack,ITUNES_STORE_CONTENT,240000.0,,9251,3z49ANXgzAGXz4v2zBrbz11CIJV2o7,705775,False,,185996,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Axwell,,Feel the Vibe ('Til the Morning Comes) [Vocal Club Mix],Axtone Records Limited,Song,B8E8564A3846,15821,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-04-13T10:47:45.197Z,,2016-04-13T11:02:26.143Z,2016-04-13T10:47:29.376Z,,new,House,ITUNES_STORE_CONTENT,440000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,880946,False,,15821,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Calvin Harris,,Summer,Sony Music,Song,B8E8564A3846,222051,NATURAL_END_OF_TRACK,2016-03-29T08:51:25.610Z,,2016-03-29T08:51:25.610Z,2016-03-29T08:47:43.559Z,,new,Dance,ITUNES_STORE_CONTENT,222533.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,0,False,,222051,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,Claudeo,,Empire State of Mind,"PK Interactive, Inc.",Song,9801A7974F13,14742,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-06-26T07:50:16.835Z,NOT_SPECIFIED,2016-06-26T08:02:24.808Z,2016-06-26T07:50:02.093Z,PLAY_END,new,Electronic,ITUNES_STORE_CONTENT,212000.0,,786,3z2BmTiDzGbOz5FMzAMgz1EwEHJ1EP,727973,False,,14742,,,,,,,,0,Vietnam,,,,,,,,,32400.0
1760558098,True,Simon & Garfunkel,,Scarborough Fair / Canticle,Sony Music,Song,F9CBE4DB.C26DCA5D.E693C3C6.1825DFE5.62892B03.EA3026B7.F7AA126F,56787,NATURAL_END_OF_TRACK,2016-06-05T09:48:14.295Z,NOT_SPECIFIED,2016-06-05T09:48:14.295Z,2016-06-05T09:47:17.508Z,PLAY_END,for-you,Singer/Songwriter,ITUNES_STORE_CONTENT,,,7873,3z3io0TZzE1sz4vxz9a6z1Q1Ut0Efw,0,False,,56787,,,,,,,,0,Vietnam,,,,,,,,,25200.0
1760558098,True,The Beatles,,Yellow Submarine,Project Bastille,Song,B8E8564A3846,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2016-05-08T08:44:02.609Z,NOT_SPECIFIED,2016-05-08T09:07:14.609Z,2016-05-08T08:44:02.609Z,PLAY_END,for-you,Rock,ITUNES_STORE_CONTENT,158000.0,,4540,3z3Ur2GCz3x2z4j5z9uNz1HwWVFW1Q,1392000,False,,0,,,,,,,,0,Vietnam,,,,,,,,,25200.0
